Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
96,James Washington,WR,23.187,2019-10-06,NFL,PIT,"",BAL,L 23-26,5,5,Sun,5.20,8.2,8.2,6.7,0,0,0,0,0,0,0,0,3,52,0,0,"","","",""
97,Terry McLaurin,WR,23.174,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,0,0,0,3,51,0,0,"","","",""
98,David Moore,WR,24.261,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,7.00,8.0,8.0,7.5,0,0,0,0,0,0,0,0,1,10,1,0,"","","",""
99,Vyncint Smith,WR,23.119,2019-10-06,NFL,NYJ,@,PHI,L 6-31,4,5,Sun,7.90,7.9,7.9,7.9,0,0,0,0,0,1,19,1,0,0,0,0,"","","",""
100,Darren Waller,TE,27.023,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,3.90,7.9,7.9,5.9,0,0,0,0,0,0,0,0,4,39,0,0,"","","",""
101,Melvin Gordon,RB,26.176,2019-10-06,NFL,LAC,"",DEN,L 13-20,5,5,Sun,3.80,7.8,7.8,5.8,0,0,0,0,0,12,31,0,4,7,0,0,"","","",""
102,Lee Smith,TE,31.319,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,6.80,7.8,7.8,7.3,0,0,0,0,0,0,0,0,1,8,1,0,"","","",""
103,Damion Willis,WR,22.108,2019-10-06,NFL,CIN,"",ARI,L 23-26,5,5,Sun,3.80,7.8,7.8,5.8,0,0,0,0,0,0,0,0,4,38,0,0,"","","",""
104,Tyler Higbee,TE,26.275,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,4.70,7.7,7.7,6.2,0,0,0,0,0,0,0,0,3,47,0,0,"","","",""
105,T.Y. Hilton,WR,29.326,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,3.70,7.7,7.7,5.7,0,0,0,0,0,0,0,0,4,37,0,0,"","","",""
106,Diontae Johnson,WR,23.093,2019-10-06,NFL,PIT,"",BAL,L 23-26,5,5,Sun,2.70,7.7,7.7,5.2,0,0,0,0,0,0,0,0,5,27,0,1,"","","",""
107,Duke Johnson,RB,26.013,2019-10-06,NFL,HOU,"",ATL,W 53-32,5,5,Sun,6.70,7.7,7.7,7.2,0,0,0,0,0,9,59,0,1,8,0,0,"","","",""
108,Ronald Jones,RB,22.064,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,5.60,7.6,7.6,6.6,0,0,0,0,0,9,35,0,2,21,0,0,"","","",""
109,Stefon Diggs,WR,25.311,2019-10-06,NFL,MIN,@,NYG,W 28-10,5,5,Sun,4.40,7.4,7.4,5.9,0,0,0,0,0,0,0,0,3,44,0,0,"","","",""
110,Curtis Samuel,WR,23.056,2019-10-06,NFL,CAR,"",JAX,W 34-27,5,5,Sun,4.40,7.4,7.4,5.9,0,0,0,0,0,2,25,0,3,19,0,0,"","","",""
111,Tra Carson,RB,26.347,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,3.20,7.2,7.2,5.2,0,0,0,0,0,6,14,0,4,18,0,0,"","","",""
112,Hayden Hurst,TE,26.043,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,3.20,7.2,7.2,5.2,0,0,0,0,0,0,0,0,4,32,0,0,"","","",""
113,Julio Jones,WR,30.240,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,4.20,7.2,7.2,5.7,0,0,0,0,0,0,0,0,3,42,0,1,"","","",""
114,Isaiah McKenzie,WR,24.180,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,5.20,7.2,7.2,6.2,0,0,0,0,0,0,0,0,2,52,0,0,"","","",""
115,Jimmy Graham,TE,32.316,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,4.10,7.1,7.1,5.6,0,0,0,0,0,0,0,0,3,41,0,0,"","","",""
116,Adam Humphries,WR,26.104,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,3.00,7.0,7.0,5.0,0,0,0,0,0,0,0,0,4,30,0,1,"","","",""
117,Josh Hill,TE,29.138,2019-10-06,NFL,NOR,"",TAM,W 31-24,5,5,Sun,3.90,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,"","","",""
118,Rashaad Penny,RB,23.243,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,4.90,6.9,6.9,5.9,0,0,0,0,0,6,18,0,2,31,0,0,"","","",""
119,Damien Williams,RB,27.186,2019-10-06,NFL,KAN,"",IND,L 13-19,5,5,Sun,3.80,6.8,6.8,5.3,0,0,0,0,0,9,23,0,3,15,0,0,"","","",""
120,T.J. Yeldon,RB,26.004,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,2.80,6.8,6.8,4.8,0,0,0,0,0,2,15,0,4,13,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
121,Jonnu Smith,TE,24.045,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,5.70,6.7,6.7,6.2,0,0,0,0,0,0,0,0,1,57,0,0,"","","",""
122,Brandin Cooks,WR,26.008,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,5.60,6.6,6.6,6.1,0,0,0,0,0,1,27,0,1,29,0,0,"","","",""
123,Vance McDonald,TE,29.115,2019-10-06,NFL,PIT,"",BAL,L 23-26,5,5,Sun,3.40,6.4,6.4,4.9,0,0,0,0,0,0,0,0,3,34,0,0,"","","",""
124,Trevor Davis,WR,26.094,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,2.20,6.2,7.2,4.2,0,0,0,0,0,0,0,0,4,42,0,1,"","","",""
125,Demarcus Robinson,WR,25.015,2019-10-06,NFL,KAN,"",IND,L 13-19,5,5,Sun,3.10,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,"","","",""
126,Jason Witten,TE,37.153,2019-10-06,NFL,DAL,"",GNB,L 24-34,5,5,Sun,2.90,5.9,5.9,4.4,0,0,0,0,0,0,0,0,3,29,0,0,"","","",""
127,Keenan Allen,WR,27.162,2019-10-06,NFL,LAC,"",DEN,L 13-20,5,5,Sun,1.80,5.8,5.8,3.8,0,0,0,0,0,0,0,0,4,18,0,0,"","","",""
128,Giovani Bernard,HB,27.318,2019-10-06,NFL,CIN,"",ARI,L 23-26,5,5,Sun,2.60,5.6,5.6,4.1,0,0,0,0,0,2,10,0,3,16,0,0,"","","",""
129,KeeSean Johnson,WR,22.362,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,1,3,0,3,22,0,0,"","","",""
130,Latavius Murray,RB,29.261,2019-10-06,NFL,NOR,"",TAM,W 31-24,5,5,Sun,3.40,5.4,5.4,4.4,0,0,0,0,0,7,28,0,2,6,0,0,"","","",""
131,Pharoh Cooper,WR,24.213,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,3.30,5.3,5.3,4.3,0,0,0,0,0,0,0,0,2,33,0,0,"","","",""
132,Alexander Mattison,RB,21.109,2019-10-06,NFL,MIN,@,NYG,W 28-10,5,5,Sun,5.20,5.2,5.2,5.2,0,0,0,0,0,7,52,0,0,0,0,0,"","","",""
133,Jalen Richard,RB,25.356,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,3.20,5.2,5.2,4.2,0,0,0,0,0,2,14,0,2,18,0,0,"","","",""
134,Cole Beasley,WR,30.163,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,2.10,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,"","","",""
135,Odell Beckham,WR,26.336,2019-10-07,NFL,CLE,@,SFO,L 3-31,5,5,Mon,3.00,5.0,6.0,4.0,1,1,20,0,0,2,15,0,2,27,0,1,"","","",""
136,Dion Lewis,RB,29.009,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,3.00,5.0,5.0,4.0,0,0,0,0,0,2,11,0,2,19,0,0,"","","",""
137,Jack Doyle,TE,29.154,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,1.90,4.9,4.9,3.4,0,0,0,0,0,0,0,0,3,19,0,0,"","","",""
138,Geronimo Allison,WR,25.261,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,2.80,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,"","","",""
139,Corey Davis,WR,24.268,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,2.80,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,"","","",""
140,A.J. Brown,WR,22.098,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,2.70,4.7,4.7,3.7,0,0,0,0,0,0,0,0,2,27,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
141,Trey Burton,TE,27.342,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,1.60,4.6,4.6,3.1,0,0,0,0,0,0,0,0,3,16,0,0,"","","",""
142,Kendrick Bourne,WR,24.064,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,"","","",""
143,Dare Ogunbowale,RB,25.155,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,2.30,4.3,4.3,3.3,0,0,0,0,0,1,-4,0,2,27,0,0,"","","",""
144,Golden Tate,WR,31.065,2019-10-06,NFL,NYG,"",MIN,L 10-28,5,5,Sun,1.30,4.3,4.3,2.8,0,0,0,0,0,0,0,0,3,13,0,0,"","","",""
145,Derek Carrier,TE,29.073,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,2.20,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,"","","",""
146,Kyle Juszczyk,RB,28.167,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,"","","",""
147,Tavon Austin,WR,29.205,2019-10-06,NFL,DAL,"",GNB,L 24-34,5,5,Sun,2.70,3.7,3.7,3.2,0,0,0,0,0,1,14,0,1,13,0,1,"","","",""
148,Charles Clay,TE,30.235,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,2.70,3.7,3.7,3.2,0,0,0,0,0,0,0,0,1,27,0,0,"","","",""
149,Marcedes Lewis,TE,35.140,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,"","","",""
150,Jeremy Sprinkle,TE,25.057,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,"","","",""
151,Jaron Brown,WR,29.268,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,1.60,3.6,4.6,2.6,0,0,0,0,0,0,0,0,2,36,0,1,"","","",""
152,Chris Conley,WR,26.346,2019-10-06,NFL,JAX,@,CAR,L 27-34,5,5,Sun,2.60,3.6,3.6,3.1,0,0,0,0,0,0,0,0,1,26,0,0,"","","",""
153,Jeff Heuerman,TE,26.316,2019-10-06,NFL,DEN,@,LAC,W 20-13,5,5,Sun,2.60,3.6,3.6,3.1,0,0,0,0,0,0,0,0,1,26,0,0,"","","",""
154,C.J. Uzomah,TE,26.265,2019-10-06,NFL,CIN,"",ARI,L 23-26,5,5,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,"","","",""
155,Tyler Eifert,TE,29.028,2019-10-06,NFL,CIN,"",ARI,L 23-26,5,5,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,"","","",""
156,Jon Hilliman,RB,23.326,2019-10-06,NFL,NYG,"",MIN,L 10-28,5,5,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,9,20,0,1,4,0,0,"","","",""
157,Raheem Mostert,RB,27.181,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,3.40,3.4,3.4,3.4,0,0,0,0,0,7,34,0,0,0,0,0,"","","",""
158,Elijhaa Penny,RB,26.050,2019-10-06,NFL,NYG,"",MIN,L 10-28,5,5,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,3,15,0,1,9,0,0,"","","",""
159,Paul Richardson,WR,27.176,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,"","","",""
160,Gus Edwards,RB,24.176,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,2.30,3.3,3.3,2.8,0,0,0,0,0,5,17,0,1,6,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
161,Trent Sherfield,WR,23.222,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,2.30,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,"","","",""
162,Robert Tonyan,TE,25.159,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,2.30,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,"","","",""
163,Dawson Knox,TE,22.336,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,"","","",""
164,Matt LaCosse,TE,27.015,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,2.20,3.2,3.2,2.7,0,0,0,0,0,0,0,0,1,22,0,0,"","","",""
165,Jordan Akins,TE,27.170,2019-10-06,NFL,HOU,"",ATL,W 53-32,5,5,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,"","","",""
166,Keelan Doss,WR,23.199,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,"","","",""
167,Nelson Agholor,WR,26.135,2019-10-06,NFL,PHI,"",NYJ,W 31-6,5,5,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,1,"","","",""
168,Jamison Crowder,WR,26.111,2019-10-06,NFL,NYJ,@,PHI,L 6-31,4,5,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,"","","",""
169,Zach Pascal,WR,24.292,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,1,12,0,1,8,0,0,"","","",""
170,Trey Quinn,WR,23.303,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,-0.20,2.8,3.8,1.3,0,0,0,0,0,0,0,0,3,18,0,1,"","","",""
171,Marquez Valdes-Scantling,WR,24.361,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,"","","",""
172,Jordan Wilkins,RB,25.080,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,2.80,2.8,2.8,2.8,0,0,0,0,0,7,28,0,0,0,0,0,"","","",""
173,Wendell Smallwood,RB,25.250,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,2.70,2.7,2.7,2.7,0,0,0,0,0,6,27,0,0,0,0,0,"","","",""
174,Robby Anderson,WR,26.150,2019-10-06,NFL,NYJ,@,PHI,L 6-31,4,5,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,"","","",""
175,J.P. Holtz,TE,26.039,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,"","","",""
176,Jaylen Samuels,RB,23.078,2019-10-06,NFL,PIT,"",BAL,L 23-26,5,5,Sun,-0.54,2.5,3.5,2.0,1,2,4,0,1,3,2,0,3,11,0,0,"","","",""
177,Ameer Abdullah,RB,26.115,2019-10-06,NFL,MIN,@,NYG,W 28-10,5,5,Sun,2.40,2.4,2.4,2.4,0,0,0,0,0,3,24,0,0,0,0,0,"","","",""
178,Travis Benjamin,WR/PR,29.281,2019-10-06,NFL,LAC,"",DEN,L 13-20,5,5,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,"","","",""
179,LeSean McCoy,RB,31.086,2019-10-06,NFL,KAN,"",IND,L 13-19,5,5,Sun,0.30,2.3,3.3,1.3,0,0,0,0,0,0,0,0,2,23,0,1,"","","",""
180,Russell Gage,WR,23.257,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
181,Hunter Renfrow,WR,23.289,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,"","","",""
182,Josh Reynolds,WR,24.229,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,"","","",""
183,Tajae Sharpe,WR,24.287,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,"","","",""
184,Cameron Brate,TE,28.095,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,"","","",""
185,Dallas Goedert,TE,24.276,2019-10-06,NFL,PHI,"",NYJ,W 31-6,5,5,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,"","","",""
186,Dante Pettis,WR,23.349,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,"","","",""
187,Bobo Wilson,WR,24.254,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,"","","",""
188,Mo Alie-Cox,TE,26.017,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,"","","",""
189,Andrew Beck,FB/TE,23.144,2019-10-06,NFL,DEN,@,LAC,W 20-13,5,5,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,"","","",""
190,O.J. Howard,TE,24.321,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,"","","",""
191,Delanie Walker,TE,35.055,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,"","","",""
192,Luke Willson,TE,29.261,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,"","","",""
193,Jake Kumerow,WR,27.231,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,0.90,1.9,1.9,1.4,0,0,0,0,0,0,0,0,1,9,0,0,"","","",""
194,Tony Pollard,RB,22.159,2019-10-06,NFL,DAL,"",GNB,L 24-34,5,5,Sun,1.90,1.9,1.9,1.9,0,0,0,0,0,4,19,0,0,0,0,0,"","","",""
195,Emmanuel Sanders,WR,32.203,2019-10-06,NFL,DEN,@,LAC,W 20-13,5,5,Sun,0.90,1.9,1.9,1.4,0,0,0,0,0,0,0,0,1,9,0,0,"","","",""
196,Danny Vitale,FB,25.348,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,0.90,1.9,1.9,1.4,0,0,0,0,0,0,0,0,1,9,0,0,"","","",""
197,Eric Ebron,TE,26.179,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,0.80,1.8,1.8,1.3,0,0,0,0,0,0,0,0,1,8,0,0,"","","",""
198,Scott Miller,WR,22.067,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,1,18,0,0,0,0,0,"","","",""
199,Adrian Peterson,RB,34.199,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,7,18,0,0,0,0,0,"","","",""
200,Derek Watt,FB,26.333,2019-10-06,NFL,LAC,"",DEN,L 13-20,5,5,Sun,0.80,1.8,1.8,1.3,0,0,0,0,0,0,0,0,1,8,0,0,"","","",""
1,Stefon Diggs,WR,25.318,2019-10-13,NFL,MIN,"",PHI,W 38-20,6,6,Sun,36.50,43.5,46.5,40.0,0,0,0,0,0,2,18,0,7,167,3,0,"","","",""
2,James Conner,RB,24.161,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,23.90,30.9,30.9,27.4,0,0,0,0,0,16,41,1,7,78,1,0,"","","",""
3,Hunter Henry,TE,24.310,2019-10-13,NFL,LAC,"",PIT,L 17-24,6,6,Sun,22.00,30.0,33.0,26.0,0,0,0,0,0,0,0,0,8,100,2,0,"","","",""
4,Nick Chubb,RB,23.290,2019-10-13,NFL,CLE,"",SEA,L 28-32,6,6,Sun,23.90,28.9,32.9,26.4,0,0,0,0,0,20,122,2,5,17,0,1,"","","",""
5,David Johnson,RB,27.301,2019-10-13,NFL,ARI,"",ATL,W 34-33,6,6,Sun,22.20,28.2,28.2,25.2,0,0,0,0,0,12,34,1,6,68,1,0,"","","",""
6,Devonta Freeman,RB,27.212,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,23.80,26.8,26.8,25.3,0,0,0,0,0,19,88,0,3,30,2,0,"","","",""
7,Ezekiel Elliott,RB,24.083,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,21.20,26.2,29.2,23.7,0,0,0,0,0,28,105,1,5,47,0,0,"","","",""
8,Terry McLaurin,WR,23.181,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,22.00,26.0,29.0,24.0,0,0,0,0,0,0,0,0,4,100,2,0,"","","",""
9,Chris Carson,RB,25.027,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,21.90,25.9,28.9,23.9,0,0,0,0,0,24,124,1,4,35,0,0,"","","",""
10,Austin Hooper,TE,24.343,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,17.70,25.7,28.7,21.7,0,0,0,0,0,0,0,0,8,117,1,0,"","","",""
11,Chris Godwin,WR,23.228,2019-10-13,NFL,TAM,"",CAR,L 26-37,6,6,Sun,15.10,25.1,28.1,20.1,0,0,0,0,0,0,0,0,10,151,0,0,"","","",""
12,Tyreek Hill,WR,25.226,2019-10-13,NFL,KAN,"",HOU,L 24-31,6,6,Sun,20.00,25.0,25.0,22.5,0,0,0,0,0,0,0,0,5,80,2,0,"","","",""
13,Curtis Samuel,WR,23.063,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,19.80,23.8,23.8,21.8,0,0,0,0,0,1,8,1,4,70,1,0,"","","",""
14,Alshon Jeffery,WR,29.241,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,13.60,23.6,23.6,18.6,0,0,0,0,0,0,0,0,10,76,1,0,"","","",""
15,Jamaal Williams,RB,24.194,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,19.60,23.6,26.6,21.6,0,0,0,0,0,14,104,0,4,32,1,0,"","","",""
16,Robby Anderson,WR,26.157,2019-10-13,NFL,NYJ,"",DAL,W 24-22,5,6,Sun,18.50,23.5,26.5,21.0,0,0,0,0,0,0,0,0,5,125,1,0,"","","",""
17,Golden Tate,WR,31.069,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,16.20,22.2,25.2,19.2,0,0,0,0,0,0,0,0,6,102,1,0,"","","",""
18,Christian McCaffrey,RB,23.128,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,17.70,21.7,21.7,19.7,0,0,0,0,0,22,31,1,4,26,1,0,"","","",""
19,Mike Evans,WR,26.053,2019-10-13,NFL,TAM,"",CAR,L 26-37,6,6,Sun,11.60,20.6,20.6,16.1,0,0,0,0,0,0,0,0,9,96,0,0,"","","",""
20,Julian Edelman,WR,33.141,2019-10-10,NFL,NWE,"",NYG,W 35-14,6,6,Thu,11.30,20.3,23.3,15.8,0,0,0,0,0,0,0,0,9,113,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
21,Julio Jones,WR,30.247,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,10.80,18.8,21.8,14.8,0,0,0,0,0,0,0,0,8,108,0,0,"","","",""
22,George Kittle,TE,26.004,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,10.30,18.3,21.3,14.3,0,0,0,0,0,0,0,0,8,103,0,0,"","","",""
23,Miles Sanders,RB,22.165,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,15.20,18.2,18.2,16.7,0,0,0,0,0,3,6,0,3,86,1,0,"","","",""
24,Carlos Hyde,RB,29.023,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,17.00,18.0,22.0,17.5,0,0,0,0,0,26,116,1,1,14,0,1,"","","",""
25,Jaron Brown,WR,29.278,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,14.90,17.9,17.9,16.4,0,0,0,0,0,0,0,0,3,29,2,0,"","","",""
26,Leonard Fournette,RB,24.268,2019-10-13,NFL,JAX,"",NOR,L 6-13,6,6,Sun,11.80,17.8,17.8,14.8,0,0,0,0,0,20,72,0,6,46,0,0,"","","",""
27,Adam Thielen,WR,29.052,2019-10-13,NFL,MIN,"",PHI,W 38-20,6,6,Sun,11.70,17.7,17.7,14.7,0,0,0,0,0,1,0,0,6,57,1,0,"","","",""
28,Kenny Golladay,WR,25.345,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,12.10,17.1,20.1,14.6,0,0,0,0,0,0,0,0,5,121,0,0,"","","",""
29,Michael Thomas,WR,26.224,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,8.90,16.9,16.9,12.9,0,0,0,0,0,0,0,0,8,89,0,0,"","","",""
